Tree,Canker,DateInfected,Site,Height,Plot,TRT,Area,2012Code,CODE2012,2012Rating,CODE2011,2011Rating,CODE2010,2010Rating,CODE2009,2009Rating,Rating2008,CODE2007,Rating07Canker,CODE2006,Rating06,CODE2005,2005TrtPlot,Tree05Trt,Canker05Trt,Rating05Canker,CODE2004,Tree04Trt,Canker04Trt,Rating04Canker,Tree03Trt,Canker03Trt,Rating03Canker,2002RatingCanker
131,B2,12-Jun,Bock.,3,6,2,1,0,14,3,,,,,,,,,,,,,,,,,,,,,,,,
240,C1,12-Jun,Bock.,3,6,2,1,0,14,4,,,,,,,,,,,,,,,,,,,,,,,,
3005,A1,12-Jun,Rhyme,0.25,6,2,1,0,14,4,,,,,,,,,,,,,,,,,,,,,,,,
451,A7,4-Jun,Bock.,2,6,2,1,1,14,2,,,,,ns,,,14,2,14,3,14,2,2,2,3,14,2,2,4,,,,
453,E1,10-Jun,Bock.,2,6,2,1,0,14,2,14,1,26,4,,,,,,,,,,,,,,,,,,,,
131,1,Jun-97,Bock.,1,6,2,1,0,14,1,,,,1,14,,,14,1,14,3,14,2,2,2,1,14,2,3,1,,,,3
95,1,Jun-96,Bock.,1-4merge,6,2,1,0,14,2,,,,1,14,1,,14,1,14,4,14,2,0,3,4,14,0,3,1,,,,4
240,B4,10-Jun,Bock.,4.5,6,2,1,0,14,2,16,3,25,1,,,,,,,,,,,,,,,,,,,,
96,1,Jun-96,Bock.,1-4merge,6,2,1,0,14,1,14,2,14,2,14,2,,14,2,14,4,14,2,2,3,2,14,2,3,2,,,,3
95,C3,12-Jun,Bock.,6,6,2,1,0,14,3,,,,,,,,,,,,,,,,,,,,,,,,
453,D1,10-Jun,Bock.,0.25,6,2,1,0,14,2,14,2,26,2,,,,,,,,,,,,,,,,,,,,
453,D3,11-Jun,Bock.,1,6,2,1,0,14,3,15,4,,,,,,,,,,,,,,,,,,,,,,
241,C1,1-May,Bock.,0.1,6,2,1,1,14,,16,1,,1,ns,,,14,1,14,1,14,2,0,0,1,14,0,0,2,,,,3
241,C4,5-May,Bock.,3,6,2,1,0,14,,16,1,,1,ns,,,ns,,14,1,14,2,0,0,2,,,,,,,,
96,C2,11-Jun,Bock.,5,6,2,1,1,14,1,16,1,,,,,,,,,,,,,,,,,,,,,,
453,F2,10-Jun,Bock.,3,6,2,1,0,14,1,14,3,26,2,,,,,,,,,,,,,,,,,,,,
132,A3,12-Jun,Bock.,1.5,6,2,1,0,14,4,,,,,,,,,,,,,,,,,,,,,,,,
446,A3,12-Jun,Bock.,3,6,0,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,
453,G1,12-Jun,Bock.,4,6,2,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,
236,A2,11-Jun,Bock.,0.25,6,0,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,
96,C3,12-Jun,Bock.,0.5,6,2,1,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,
236,A1,9-Jun,Bock.,3,6,0,1,0,16,2,16,3,,2,16,,,,,,,,,,,,,,,,,,,
453,E2,10-Jun,Bock.,3,6,2,1,1,14,3,14,1,26,1,,,,,,,,,,,,,,,,,,,,
131,B1,10-Jun,Bock.,4.5,6,2,1,0,14,,16,1,26,2,ns,,,,,,,,,,,,,,,,,,,
96,D1,11-Jun,Bock.,0.25,6,2,1,0,14,1,16,1,,,,,,,,,,,,,,,,,,,,,,
131,C1,10-Jun,Bock.,4.5,6,2,1,0,14,3,16,4,26,3,,,,,,,,,,,,,,,,,,,,
131,A2,12-Jun,Bock.,3,6,2,1,0,14,2,,,,,,,,,,,,,,,,,,,,,,,,
132,A2,11-Jun,Bock.,0.25,6,2,1,0,14,3,15,4,,,,,,,,,,,,,,,,,,,,,,
453,E3,11-Jun,Bock.,0.25,6,2,1,0,14,2,15,4,,,,,,,,,,,,,,,,,,,,,,
132,19,4-Jun,Bock.,3.5,6,2,1,0,14,,,,,,14,1,,ns,,14,,14,2,2,2,4,14,2,2,4,,,,
241,1,May-99,Bock.,3,6,2,1,0,14,1,16,1,,1,14,1,,14,1,14,2,14,2,,,,14,0,0,2,,,,3
132,1,Jun-97,Bock.,1,6,2,1,0,14,1,14,,,,14,1,,14,1,14,1,14,2,2,2,4,14,2,3,1,,,,1
95,B4,11-Jun,Bock.,6,6,2,1,0,14,3,16,2,,,,,,,,,,,,,,,,,,,,,,
93,2,Jun-97,Bock.,0.25,6,2,1,0,14,2,14,2,,1,14,1,,14,1,14,3,14,2,2,3,3,14,2,3,2,,,,2
453,F1,10-Jun,Bock.,1,6,2,1,0,14,3,14,3,26,1,,,,,,,,,,,,,,,,,,,,
95,C1,7-May,Bock.,0.5,6,2,1,0,14,,,,,,ns,,,16,1,,,,,,,,,,,,,,,
96,C1,10-Jun,Bock.,5.5,6,2,1,1,14,,14,2,,1,ns,,,,,,,,,,,,,,,,,,,
96,E1,11-Jun,Bock.,2,6,2,1,0,14,1,16,4,,,,,,,,,,,,,,,,,,,,,,
131,9,May-00,Bock.,5,6,2,1,0,14,1,14,1,,1,14,,,14,1,14,3,14,2,,,,14,2,2,1,,,,
445,A1,9-Jun,Bock.,0.25,6,2,1,0,14,1,16,,,,16,4,,,,,,,,,,,,,,,,,,
241,14,6-May,Bock.,7,6,2,1,0,14,2,16,1,,1,14,1,,15,1,15,2,,,,,,,,,,,,,
453,D2,11-Jun,Bock.,3,6,2,1,0,14,2,15,2,,,,,,,,,,,,,,,,,,,,,,
453,F3,11-Jun,Bock.,0.25,6,2,1,0,14,2,15,3,,,,,,,,,,,,,,,,,,,,,,
3014,1,1-May,Rhyme,5,6,2,1,1,14,3,14,1,,1,14,,,14,1,14,2,14,2,2,2,4,14,2,2,3,,,,4
452,A1,10-Jun,Bock.,0.25,6,0,1,0,16,1,16,1,,1,ns,,,16,,,,,,,,,,,,,,,,
446,A2,12-Jun,Bock.,0.5,6,0,1,0,16,,,,,,,,,,,,,,,,,,,,,,,,,
1709,1,6-May,Rhyme,14,7,0,2,0,22,1,,,,,ns,,,ns,,ns,,23,1,,,,23,0,,,0,,,
1704,17,2-May,Rhyme,5,7,1,2,0,22,1,22,,,2,22,1,,22,1,22,2,22,1,1,0,4,22,1,0,2,,0,4,
1733,1,11-Jun,Rhyme,3,7,1,2,0,22,1,22,1,,,,,,,,,,,,,,,,,,,,,,
1659,3,3-Sep,Rhyme,3,7,1,2,0,22,2,,,,1,22,2,,22,2,,,,,,,,,,,,,,,
1671,1,7-May,Rhyme,0.25,7,1,2,0,22,2,,,,,22,2,,22,3,ns,,22,1,1,,,22,1,,,1,,,
1666,B1,10-Jun,Rhyme,5,7,1,2,1,22,2,22,,22,1,ns,,,,,,,,,,,,,,,,,,,
1666,C1,10-Jun,Rhyme,1,7,1,2,0,22,3,22,3,22,1,ns,,,,,,,,,,,,,,,,,,,
1666,1,5-May,Rhyme,6.5,7,1,2,0,22,,,,,1,22,2,,,,22,3,22,1,1,0,4,22,1,0,,1,0,4,4
1663,3,9-Jun,Rhyme,6,7,1,2,0,22,,,,,2,22,2,,,,,,,,,,,,,,,,,,
1733,C1,12-Jun,Rhyme,,7,1,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
1733,C2,12-Jun,Rhyme,,7,1,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
1672,1,7-May,Rhyme,4,7,1,2,0,22,3,22,2,,1,22,2,,22,1,22,2,22,1,1,0,3,22,1,0,3,1,0,1,4
1671,3,9-Jun,Rhyme,5,7,1,2,0,22,2,22,3,,2,22,3,,,,,,,,,,,,,,,,,,
1672,B2,11-Jun,Rhyme,1,7,1,2,0,22,2,23,,,,,,,,,,,,,,,,,,,,,,,
1715,B1,12-Jun,Rhyme,3,7,0,2,0,23,1,,,,,,,,,,,,,,,,,,,,,,,,
1715,2,9-Jun,Rhyme,6,7,0,2,0,23,2,23,,,,23,4,,,,,,,,,,,,,,,,,,
1715,A1,11-Jun,Rhyme,1,7,0,2,0,23,2,23,2,,,,,,,,,,,,,,,,,,,,,,
1673,3,5-May,Rhyme,6,7,0,2,0,23,3,,,,,ns,,,23,3,,,,,,,,,,,,,,,
1715,B2,12-Jun,Rhyme,0.25,7,0,2,0,23,3,,,,,,,,,,,,,,,,,,,,,,,,
1669,B2,12-Jun,Rhyme,3,7,0,2,0,23,4,,,,,,,,,,,,,,,,,,,,,,,,
1669,B1,11-Jun,Rhyme,5,7,0,2,0,23,2,23,3,,,,,,,,,,,,,,,,,,,,,,
1664,1,7-May,Rhyme,2.5,7,0,2,0,23,1,23,2,,3,23,2,,23,4,23,3,23,1,,,,23,0,,,0,,,
4020,A2,12-Jun,Rhyme,5,7,1,2,0,22,4,,,,,,,,,,,,,,,,,,,,,,,,
1733,2,11-Jun,Rhyme,4,7,1,2,0,22,1,22,2,,,,,,,,,,,,,,,,,,,,,,
1670,1,4-Jun,Rhyme,0.5,7,1,2,0,22,2,22,,,3,22,3,,22,1,22,1,22,1,1,0,1,22,1,0,2,1,0,3,
1675,7,3-Sep,Rhyme,1,7,1,2,0,23,,,,,1,22,2,,22,1,22,1,22,1,1,0,2,22,1,0,4,,,,
1733,B1,7-May,Rhyme,8,7,1,2,0,22,3,22,3,,2,23,1,,ns,,,,,,,,,,,,,,,,
1671,5,9-Jun,Rhyme,1.5,7,1,2,0,22,2,22,3,,4,22,1,,,,,,,,,,,,,,,,,,
1670,5,10-Jun,Rhyme,1.5,7,1,2,0,22,2,22,,,2,,,,,,,,,,,,,,,,,,,,
1672,B1,11-Jun,Rhyme,5,7,1,2,0,22,2,23,2,,,,,,,,,,,,,,,,,,,,,,
397,2,1-May,Rhyme,0.25,8,2,2,0,24,1,24,1,,,ns,,,24,4,24,4,24,2,2,2,4,24,2,2,2,,2,3,4
1572,3,12-Jun,Rhyme,9,8,2,2,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,
1572,1,4-Jun,Rhyme,5,8,2,2,0,24,2,,,,,ns,,,,,,,24,2,2,2,3,24,2,2,4,2,,,
4023,D1,10-Jun,Rhyme,3,8,2,2,0,24,4,,,,,,,,,,,,,,,,,,,,,,,,
383,4,2-May,Rhyme,7,8,2,2,0,24,2,22,1,,,22,1,,22,1,22,2,22,2,2,2,1,22,2,2,1,,0,3,4
1546,B2,10-Jun,Rhyme,5.5,8,2,2,0,24,3,,,22,1,,,,,,,,,,,,,,,,,,,,
1595,2,1-May,Rhyme,0.25,8,2,2,0,24,,,,,,24,2,,24,2,ns,,24,2,2,2,4,24,2,2,2,,2,3,3
4024,7,2-May,Rhyme,1,8,2,2,1,24,,24,1,,,ns,,,24,1,24,4,24,2,2,2,4,24,2,2,3,,2,3,4
230,1,May-99,Rhyme,1,8,2,2,0,24,2,24,2,,,24,1,,24,1,24,1,24,2,2,2,2,24,2,2,1,2,2,1,3
1546,B1,9-Jun,Rhyme,3.5,8,2,2,0,24,2,,,,,26,3,,,,,,,,,,,,,,,,,,
1595,1,4-Jun,Rhyme,8,8,2,2,0,24,1,24,1,,1,ns,,,24,2,24,3,24,2,,,,24,2,2,3,2,2,3,4
384,5,10-Jun,Rhyme,5,8,2,2,0,24,,,,22,,,,,,,,,,,,,,,,,,,,,
1575,A1,12-Jun,Rhyme,3,8,2,2,1,24,,,,,,,,,,,,,,,,,,,,,,,,,
1578,3,4-Jun,Rhyme,3,8,2,2,1,24,,,,,,ns,,,,,,,24,2,,,,24,2,2,4,,,,
4022,A1,1-May,Rhyme,3,8,0,2,1,26,1,26,,,,ns,,,,,ns,,26,2,,,,,,,,,,,
1537,A2,1-Jun,Rhyme,4.5,8,0,2,0,26,1,26,,,,,,,,,,,,,,,,,,,,,,,
381,C1,12-Jun,Rhyme,1,8,0,2,1,26,3,,,,,,,,,,,,,,,,,,,,,,,,
4025,A2,12-Jun,Rhyme,3.5,8,0,2,0,26,4,,,,,,,,,,,,,,,,,,,,,,,,
374,B1,7-May,Rhyme,1,8,0,2,0,26,,,,,,ns,,,26,4,,,,,,,,,,,,,,,
1537,3,5-May,Rhyme,6,8,0,2,0,26,1,26,1,,3,26,3,,26,4,,,,,,,,,,,,,,,
379,1,May-00,Rhyme,0.5,8,0,2,1,26,1,26,2,,2,26,1,,26,1,26,2,26,2,0,0,1,26,0,0,2,0,0,1,3
379,3,2-May,Rhyme,0.25,8,0,2,0,26,1,26,2,,1,26,1,,26,1,26,2,26,2,0,0,1,26,0,0,2,,0,2,4
379,A1,6-May,Rhyme,6,8,0,2,1,26,3,26,2,,3,26,4,,26,3,26,3,,,,,,,,,,,,,
1546,A4,10-Jun,Rhyme,1,8,2,2,0,24,3,,,22,1,,,,,,,,,,,,,,,,,,,,
383,3,2-May,Rhyme,3,8,2,2,0,24,1,22,2,,,22,1,,22,1,22,2,22,2,2,2,2,22,2,2,2,,0,3,4
4022,A2,8-May,Rhyme,4,8,0,2,1,26,,,,,,ns,,,,,,,,,,,,,,,,,,,
1546,A2,9-Jun,Rhyme,3.5,8,2,2,0,24,2,,,,,25,1,,,,,,,,,,,,,,,,,,
1536,1,1-May,Rhyme,1,8,2,2,0,24,2,24,2,,1,24,1,,24,,24,4,24,2,2,2,1,24,2,2,2,2,2,3,4
384,1,May-00,Rhyme,0.5,8,2,2,0,24,1,24,2,,,24,1,,24,2,24,4,24,2,2,2,2,24,2,,1,2,2,1,4
1536,8,9-Jun,Rhyme,6,8,2,2,0,24,1,24,2,,1,25,1,,,,,,,,,,,,,,,,,,
1546,A5,12-Jun,Rhyme,2.5,8,2,2,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,
3038,2,12-Jun,Rhyme,3.5,8,0,2,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,
3038,A1,4-Jun,Rhyme,1,8,0,2,0,26,2,24,2,,,ns,,,24,2,25,1,,,,,,,,,,,,,
3038,3,12-Jun,Rhyme,4.5,8,0,2,1,26,3,,,,,,,,,,,,,,,,,,,,,,,,
3038,A2,12-Jun,Rhyme,1,8,0,2,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,
1537,2,3-Sep,Rhyme,4,8,0,2,0,26,1,26,1,,1,26,1,,26,3,26,3,26,2,0,0,3,,,,,,,,
1546,A1,6-May,Rhyme,4,8,2,2,0,24,3,,,,,24,3,,26,4,,,,,,,,,,,,,,,
521,C2,12-Jun,Rhyme,4,8,2,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,
521,C1,10-Jun,Rhyme,0.25,8,2,2,0,24,1,23,1,23,1,,,,,,,,,,,,,,,,,,,,
1572,2,4-Jun,Rhyme,2,8,2,2,0,24,3,24,3,,,24,1,,,,,,24,2,2,2,3,,,,,,,,
397,11,10-Jun,Rhyme,8,8,2,2,0,24,1,,,22,3,,,,,,,,,,,,,,,,,,,,
384,1,May-00,Rhyme,0.5,8,2,2,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,
384,2,5-May,Rhyme,3,8,2,2,0,24,1,,,,,24,1,,24,2,24,4,24,2,2,2,4,,,,,,,,
1562,1,,Rhyme,6,8,2,2,0,24,,,,,,24,1,,24,3,24,4,24,2,2,2,2,24,2,2,2,0,0,3,4
3038,1,,Rhyme,3,8,0,2,0,26,1,,,,,ns,,,,,24,3,24,2,2,2,3,24,2,2,4,2,,,
1537,6,9-Jun,Rhyme,2,8,0,2,0,26,1,26,,,4,26,3,,,,,,,,,,,,,,,,,,
1537,A1,11-Jun,Rhyme,2,8,0,2,0,26,1,26,3,,,,,,,,,,,,,,,,,,,,,,
1546,B5,12-Jun,Rhyme,0.25,8,2,2,0,26,2,,,,,,,,,,,,,,,,,,,,,,,,
1546,B4,12-Jun,Rhyme,2.5,8,2,2,0,26,2,,,,,,,,,,,,,,,,,,,,,,,,
377,A1,12-Jun,Rhyme,1,8,0,2,0,26,2,,,,,,,,,,,,,,,,,,,,,,,,
377,A2,12-Jun,Rhyme,3,8,0,2,0,26,2,,,,,,,,,,,,,,,,,,,,,,,,
2108,1,7-May,Rhyme,1,9,2,3,0,34,2,34,2,,2,34,,,34,2,34,2,34,2,2,2,4,34,2,2,2,2,2,3,
2089,B1,10-Jun,Rhyme,3,9,2,3,0,34,3,34,4,36,4,ns,,,,,,,,,,,,,,,,,,,
2133,A2,10-Jun,Rhyme,6,9,2,3,0,34,3,,,35,4,,,,,,,,,,,,,,,,,,,,
507,C1,12-Jun,Rhyme,1,9,2,3,0,34,3,,,,,,,,,,,,,,,,,,,,,,,,
2119,C1,12-Jun,Rhyme,1,9,2,3,0,34,3,,,,,,,,,,,,,,,,,,,,,,,,
2116,F1,11-Jun,Rhyme,2.5,9,2,3,0,34,4,36,3,,,,,,,,,,,,,,,,,,,,,,
507,3,2-May,Rhyme,4,9,2,3,0,34,,,,,,ns,,,ns,,34,4,34,2,2,2,3,34,2,2,2,,2,3,2
2075,B1,12-Jun,Rhyme,6,9,2,3,0,34,,,,,,,,,,,,,,,,,,,,,,,,,
2102,D1,12-Jun,Rhyme,0.5,9,0,3,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,
2072,2,9-Jun,Rhyme,2,9,0,3,0,36,2,36,2,,,36,2,,,,,,,,,,,,,,,,,,
2088,A1,10-Jun,Rhyme,0.25,9,0,3,0,36,2,36,2,36,1,,,,,,,,,,,,,,,,,,,,
2115,A3,11-Jun,Rhyme,6,9,0,3,0,36,3,36,3,,,,,,,,,,,,,,,,,,,,,,
2118,B1,11-Jun,Rhyme,3,9,0,3,0,36,3,26,,,,,,,,,,,,,,,,,,,,,,,
520,1,May-00,Rhyme,0.25,9,0,3,0,36,4,,,,,36,4,,34,4,34,3,34,2,0,0,3,36,0,0,2,,,,4
2118,A1,11-Jun,Rhyme,3,9,0,3,0,36,4,26,,,,,,,,,,,,,,,,,,,,,,,
2115,A4,12-Jun,Rhyme,9,9,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,
4052,3,9-Jun,Rhyme,3,9,0,3,0,36,,,,,,36,4,,,,,,,,,,,,,,,,,,
2073,A1,11-Jun,Rhyme,2,9,0,3,0,36,2,36,4,,,,,,,,,,,,,,,,,,,,,,
2115,A5,12-Jun,Rhyme,3,9,0,3,1,36,3,,,,,,,,,,,,,,,,,,,,,,,,
2069,A1,12-Jun,Rhyme,,9,0,3,0,36,,,,,,,,,,,,,,,,,,,,,,,,,
2133,A1,7-May,Rhyme,7,9,2,3,0,34,1,34,4,,4,ns,,,,,ns,4,32,1,,,,,,,,,,,
2070,A1,3-May,Rhyme,0.25,9,2,3,0,34,4,,,,,ns,,,36,1,,,,,,,,,,,,,,,
2107,2,8-May,Rhyme,8,9,2,3,0,34,3,,,,,34,2,,,,,,,,,,,,,,,,,,
2107,1,7-May,Rhyme,0.5,9,2,3,0,34,3,34,2,,,34,3,,34,3,34,3,34,2,2,2,4,34,2,,,0,,,
2073,1,,Rhyme,0.25,9,0,3,0,36,,,,,,36,3,,ns,1,36,3,36,2,0,0,4,36,0,0,3,,0,2,4
2115,A2,11-Jun,Rhyme,1.5,9,0,3,0,36,3,36,3,,,,,,,,,,,,,,,,,,,,,,
510,A3,12-Jun,Rhyme,7,9,0,3,0,34,2,,,,,,,,,,,,,,,,,,,,,,,,
2108,E1,12-Jun,Rhyme,0.5,9,2,3,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,
2108,E3,12-Jun,Rhyme,2.4,9,2,3,0,34,2,,,,,,,,,,,,,,,,,,,,,,,,
2083,A1,10-Jun,Rhyme,0.25,9,2,3,0,34,3,,,35,1,,,,,,,,,,,,,,,,,,,,
2108,E2,12-Jun,Rhyme,1,9,2,3,0,34,3,,,,,,,,,,,,,,,,,,,,,,,,
2083,A2,10-Jun,Rhyme,3,9,2,3,0,34,4,,,35,1,,,,,,,,,,,,,,,,,,,,
2103,A2,9-Jun,Rhyme,3,9,2,3,0,34,2,34,1,,2,35,4,,,,,,,,,,,,,,,,,,
2088,A2,12-Jun,Rhyme,3,9,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,
510,A1,6-May,Rhyme,0.25,9,0,3,0,36,3,36,3,,3,36,2,,36,1,36,2,36,2,,,,,,,,,,,
2115,A1,9-Jun,Rhyme,0.5,9,0,3,0,36,3,36,,,,36,4,,,,,,,,,,,,,,,,,,
2088,B1,12-Jun,Rhyme,2,9,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,
2097,B1,12-Jun,Rhyme,1,9,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,
2095,B1,12-Jun,Rhyme,0.5,9,2,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,
2094,A1,12-Jun,Rhyme,1,9,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,
2103,A1,9-Jun,Rhyme,0.25,9,2,3,0,34,2,34,1,,2,35,4,,,,,,,,,,,,,,,,,,
507,C2,12-Jun,Rhyme,2,9,2,3,0,34,3,,,,,,,,,,,,,,,,,,,,,,,,
510,B1,10-Jun,Rhyme,0.25,9,0,3,0,34,3,36,2,36,1,,,,,,,,,,,,,,,,,,,,
4007,B2,12-Jun,Rhyme,5,10,1,3,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,
4132,A2,12-Jun,Rhyme,3.5,10,1,3,0,32,3,,,,,,,,,,,,,,,,,,,,,,,,
4007,A1,6-May,Rhyme,5,10,1,3,0,32,4,32,4,,,33,4,,32,4,ns,,32,1,,,,32,1,,,1,,,
2019,B1,10-Jun,Rhyme,4,10,1,3,0,32,4,,,33,,,,,,,,,,,,,,,,,,,,,
1406,A1,11-Jun,Rhyme,0.5,10,1,3,0,32,4,32,,,,,,,,,,,,,,,,,,,,,,,
2008,A1,12-Jun,Rhyme,1,10,1,3,0,32,4,,,,,,,,,,,,,,,,,,,,,,,,
1394,13,4-Jun,Rhyme,5,10,1,3,1,32,,32,4,,,32,2,,32,3,32,3,32,1,1,0,4,32,1,0,3,,,,
2019,2,4-Jun,Rhyme,0.25,10,1,3,0,32,,,,,,32,,,32,1,32,2,32,1,1,0,3,,,,,,,,
2019,1,7-May,Rhyme,40,10,1,3,0,32,,,,,,ns,,,ns,,ns,,32,1,,,,33,1,,,1,,,
1394,18,8-May,Rhyme,3,10,1,3,0,32,,,,,,32,4,,,,,,,,,,,,,,,,,,
2009,D1,12-Jun,Rhyme,,10,1,3,0,32,,,,,,,,,,,,,,,,,,,,,,,,,
1394,17,8-May,Rhyme,3,10,1,3,0,32,,32,4,,,32,4,,,,,,,,,,,,,,,,,,
2019,3,5-May,Rhyme,1,10,1,3,0,32,,,,,,ns,,,32,3,32,3,32,1,1,0,2,,,,,,,,
2016,3,12-Jun,Rhyme,2.5,10,1,3,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,
4132,A1,7-May,Rhyme,0.25,10,1,3,0,32,3,,,,,32,,,32,1,32,3,,,,,,,,,,,,,
2026,B2,10-Jun,Rhyme,2,10,0,3,0,33,2,33,4,33,3,,,,,,,,,,,,,,,,,,,,
2007,10,3-Sep,Rhyme,6,10,0,3,0,33,4,33,4,,,33,2,,33,3,33,2,33,1,0,0,3,,,,,,,,
2021,E3,12-Jun,Rhyme,2,10,0,3,0,33,4,,,,,,,,,,,,,,,,,,,,,,,,
4004,A2,11-Jun,Rhyme,,10,0,3,0,33,,33,3,,,,,,,,,,,,,,,,,,,,,,
2021,F1,11-Jun,Rhyme,0.5,10,0,3,0,33,4,33,3,,,,,,,,,,,,,,,,,,,,,,
1405,3,12-Jun,Rhyme,1.5,10,0,3,0,33,4,,,,,,,,,,,,,,,,,,,,,,,,
538,A1,12-Jun,Rhyme,3.5,10,1,3,0,35,2,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9-Jun,Rhyme,5,10,1,3,0,32,4,32,3,,,32,1,,,,,,33,1,,,,33,1,,,1,,,
2019,A1,10-Jun,Rhyme,4,10,1,3,0,32,4,33,,33,,,,,,,,,,,,,,,,,,,,,
538,A3,12-Jun,Rhyme,,10,1,3,0,35,,,,,,,,,,,,,,,,,,,,,,,,,
1404,A1,12-Jun,Rhyme,0.5,10,1,3,0,32,4,,,,,,,,,,,,,,,,,,,,,,,,
2017,C1,9-Jun,Rhyme,3,10,0,3,0,33,2,,,,,33,2,,,,,,,,,,,,,,,,,,
2017,F1,11-Jun,Rhyme,2,10,0,3,0,33,2,33,3,,,,,,,,,,,,,,,,,,,,,,
5040,3,12-Jun,Rhyme,3,10,0,3,0,33,3,,,,,,,,,,,,,,,,,,,,,,,,
5041,5,12-Jun,Rhyme,1.5,10,0,3,0,33,4,,,,,,,,,,,,,,,,,,,,,,,,
538,B1,12-Jun,Rhyme,3.5,10,1,3,0,35,2,,,,,,,,,,,,,,,,,,,,,,,,
538,A2,12-Jun,Rhyme,1,10,1,3,0,35,,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,7-May,Rhyme,5,10,0,3,0,36,3,32,,,,32,4,,32,4,33,4,32,1,,,,32,1,,,1,,,
2017,C3,12-Jun,Rhyme,6,10,0,3,0,33,4,,,,,,,,,,,,,,,,,,,,,,,,
4004,1,4-Jun,Rhyme,0.25,10,0,3,0,33,,,,,,ns,,,33,3,33,3,33,1,1,0,4,33,0,,,0,,,
2008,1,5-May,Rhyme,4.5,10,1,3,0,32,,,,,,32,1,,32,3,33,3,32,1,,,,32,1,,,1,,,
1409,E1,12-Jun,Rhyme,3,10,0,3,0,33,4,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,7-May,Rhyme,4,10,1,3,0,32,,,,,,32,3,,ns,2,32,,32,1,1,0,4,32,1,0,4,1,0,4,
4004,A1,8-May,Rhyme,3.5,10,0,3,0,33,4,33,3,,1,33,1,,,,,,,,,,,,,,,,,,
544,D1,11-Jun,Rhyme,2,11,2,3,0,34,3,36,4,,,,,,,,,,,,,,,,,,,,,,
2425,A2,11-Jun,Rhyme,6,11,2,3,0,34,3,36,,,,,,,,,,,,,,,,,,,,,,,
2592,A1,11-Jun,Rhyme,5.5,11,2,3,0,34,3,36,3,,,,,,,,,,,,,,,,,,,,,,
546,A1,12-Jun,Rhyme,1,11,2,3,0,34,4,,,,,,,,,,,,,,,,,,,,,,,,
2415,C1,12-Jun,Rhyme,6,11,2,3,1,34,,,,,,,,,,,,,,,,,,,,,,,,,
2415,C2,12-Jun,Rhyme,2,11,2,3,1,34,,,,,,,,,,,,,,,,,,,,,,,,,
2415,D1,12-Jun,Rhyme,2,11,2,3,1,34,,,,,,,,,,,,,,,,,,,,,,,,,
2425,6,12-Jun,Rhyme,5,11,2,3,0,34,,,,,,,,,,,,,,,,,,,,,,,,,
2409,2,2-May,Rhyme,0.25,11,2,3,0,34,1,,,,,34,1,,34,1,34,2,34,2,2,2,4,34,2,2,4,,0,,
2425,5,12-Jun,Rhyme,3,11,2,3,1,34,,,,,,,,,,,,,,,,,,,,,,,,,
2431,C1,11-Jun,Rhyme,0.5,11,2,3,0,34,2,36,4,,,,,,,,,,,,,,,,,,,,,,
2428,C3,12-Jun,Rhyme,1.5,11,2,3,0,34,2,,,,,,,,,,,,,,,,,,,,,,,,
544,D2,11-Jun,Rhyme,4,11,2,3,0,34,3,36,4,,,,,,,,,,,,,,,,,,,,,,
2436,1,8-May,Rhyme,7,11,2,3,0,34,2,34,1,,,34,1,,,,,,34,2,,,,34,2,,,2,,,
544,B1,11-Jun,Rhyme,1,11,2,3,0,34,4,36,,,,,,,,,,,,,,,,,,,,,,,
2428,C1,7-May,Rhyme,0.5,11,2,3,0,34,3,,,,2,36,2,,36,4,,,,,,,,,,,,,,,
2428,C2,11-Jun,Rhyme,3,11,2,3,0,34,2,35,,,,,,,,,,,,,,,,,,,,,,,
544,C1,11-Jun,Rhyme,2,11,2,3,0,34,3,36,4,,,,,,,,,,,,,,,,,,,,,,
